MES,CLIENTE,NRO_VEC_COB,PDPs_ROTAS,ESTADO_PDP,NRO_CUOTAS,MES_0,MES_1,MES_2,FECHALLAMADA,HORA,DEUDA_TOTAL,ESTATUS,ACTIVACION,MORA,TIPOCONTACTO
201404,C09397,,>0,0,>48,287.64,0,852.9,30/04/2014,11,4626.84,BT,2011,1,CNE
201404,C09398,<=10,0,0,"<24, 48]",530.86,0,0,21/04/2014,17,4962.92,BT,2012,0,CNE
201404,C09399,>10,0,0,>48,357.45,0,0,11/04/2014,14,5091.12,BT,2011,1,CNE
201404,C09400,,0,0,<=24,231.38,231.94,232.3,07/04/2014,16,3920.79,BT,2013,1,COEF
201404,C09401,<=10,0,0,"<24, 48]",724.36,0,0,03/04/2014,9,17775.2,BT,2013,1,COEF
201404,C09402,<=10,0,0,"<24, 48]",351.15,0,0,03/04/2014,10,9756.51,BT,2013,1,COEF
201404,C09403,<=10,0,0,<=24,102.16,0,579.18,08/04/2014,9,4393.85,BT,2012,1,CNE
201404,C09404,<=10,0,0,<=24,924.49,0,0,04/04/2014,13,7895.53,BT,2012,1,CNE
201404,C09405,<=10,0,0,"<24, 48]",340.62,0,343.12,14/04/2014,7,7597.65,BT,2013,1,CNE
201404,C09406,<=10,>0,0,"<24, 48]",157.41,0,,09/04/2014,11,3067.99,BT,2013,0,CNE
201404,C09407,<=10,0,0,"<24, 48]",28.41,0,0,01/04/2014,8,15690.8,BT,2012,1,COEF
201404,C09408,<=10,>0,1,<=24,227.78,0,196.79,23/04/2014,18,4347.95,BT,2013,1,COEF
201404,C09409,<=10,0,0,"<24, 48]",382.99,382.99,1070.56,21/04/2014,8,13370.9,BT,2013,1,CNE
201404,C09410,>10,0,0,"<24, 48]",419.08,0,0,09/04/2014,11,17113.6,BT,2012,1,CNE
201404,C09411,<=10,0,0,"<24, 48]",337.99,0,0,04/04/2014,15,5396.76,BT,2012,1,CNE
201404,C09412,<=10,>0,1,,1410.66,1886.82,0,22/04/2014,19,14887.4,BT,2013,0,CNE
201404,C09413,>10,0,0,"<24, 48]",201.06,0,1442.16,10/04/2014,13,11142.9,BT,2012,1,CNE
201404,C09414,<=10,0,0,"<24, 48]",610.31,0,1839.61,16/04/2014,7,19046.1,BT,2014,1,CNE
201404,C09415,<=10,0,0,"<24, 48]",444.86,0,886.17,15/04/2014,13,7685.53,BT,2011,1,CNE
201404,C09417,>10,0,0,>48,605.09,0,,11/04/2014,12,8180.72,BT,2011,1,CNE
201404,C09418,,0,0,>48,182.05,0,0,15/04/2014,16,4356.87,BT,2013,1,COEF
201404,C09419,<=10,>0,0,"<24, 48]",1638.58,0,3307.66,30/04/2014,9,35962.5,BT,2013,0,CNE
201404,C09421,>10,0,0,"<24, 48]",322.56,316.85,277.26,30/04/2014,9,869.59,BT,2011,1,COEF
201404,C09423,,>0,0,"<24, 48]",715.9,955.07,0,10/04/2014,18,2896.89,BT,2012,0,COEF
201404,C09424,>10,0,0,"<24, 48]",548.1,0,537.14,09/04/2014,7,13500.6,BT,2012,1,CNE
201404,C09425,<=10,0,0,<=24,482.86,0,0,03/04/2014,10,2738.43,BT,2013,1,CNE
201404,C09426,<=10,0,0,>48,581.33,585.63,584.88,21/04/2014,9,12738.7,BT,2012,1,CNE
201404,C09428,<=10,0,0,<=24,217.4,217.4,,21/04/2014,10,1024.01,BT,2013,1,COEF
201404,C09429,,>0,0,>48,461.19,0,1383.08,30/04/2014,11,9808.69,BT,2012,1,CNE
201404,C09431,,0,0,<=24,884.29,0,0,09/04/2014,15,5662.56,BT,2013,1,CNE
201404,C09432,>10,0,0,"<24, 48]",1020.3,1363.85,,16/04/2014,18,2607.86,BT,2011,0,CNE
201404,C09433,<=10,>0,0,,540.18,0,0,01/04/2014,8,7119.04,BT,2012,1,COEF
201404,C09434,<=10,0,0,>48,483.38,0,0,10/04/2014,9,12362,BT,2013,1,CNE
201404,C09435,>10,0,0,>48,563.66,0,562.17,04/04/2014,8,12222.2,BT,2012,1,CNE
201404,C09438,<=10,0,0,"<24, 48]",497.2,348.13,348.13,30/04/2014,19,4750.04,BT,2013,0,COEF
201404,C09440,<=10,0,0,<=24,230.08,0,0,15/04/2014,15,2111.37,BT,2013,1,CNE
201404,C09441,,0,0,"<24, 48]",85.83,0,0,09/04/2014,7,24796.4,BT,2013,1,COEF
201404,C09442,>10,0,0,"<24, 48]",192.18,0,0,08/04/2014,13,4330.52,BT,2011,1,COEF
201404,C09443,<=10,0,0,"<24, 48]",30.76,0,0,07/04/2014,7,4929.01,BT,2013,1,COEF
201404,C09444,<=10,0,0,>48,1182.67,0,0,03/04/2014,7,9505.13,BT,2013,1,CNE
201404,C09445,>10,0,0,>48,642.18,966.22,0,30/04/2014,16,4383.4,BT,2011,0,CNE
201404,C09446,<=10,0,0,>48,1180.84,0,3575.06,11/04/2014,12,34460.3,BT,2013,1,CNE
201404,C09447,<=10,0,0,"<24, 48]",755.79,0,0,23/04/2014,7,17323.1,BT,2012,1,CNE
201404,C09449,>10,0,0,<=24,659.8,0,0,01/04/2014,13,3860.75,BT,2013,1,CNE
201404,C09450,<=10,0,0,,191.76,0,0,21/04/2014,9,4148.03,BT,2013,1,CNE
201404,C09451,>10,0,0,,313.27,0,0,29/04/2014,16,6193.41,BT,2011,1,CNE
201404,C09452,<=10,0,0,"<24, 48]",633.92,0,0,10/04/2014,20,5225.88,BT,2012,0,CNE
201404,C09453,>10,0,0,>48,59.57,0,0,15/04/2014,15,1590.15,BT,2010,1,CNE
201404,C09454,<=10,>0,1,"<24, 48]",179.02,49.8,0,10/04/2014,11,12161.3,BT,2013,1,CNE
201404,C09456,>10,0,0,"<24, 48]",665.88,685.48,0,09/04/2014,15,15668.6,BT,2012,1,CNE
201404,C09457,<=10,0,0,>48,313.21,0,948.48,07/04/2014,7,6884.82,BT,2013,1,COEF
201404,C09458,>10,0,0,"<24, 48]",300.05,0,0,03/04/2014,11,2145,BT,2011,1,CNE
201404,C09460,<=10,0,0,"<24, 48]",241.98,244.1,143.05,08/04/2014,7,6347.59,BT,2013,1,CNE
201404,C09461,<=10,0,0,"<24, 48]",47.53,0,0,07/04/2014,19,4775.77,BT,2013,1,COEF
201404,C09462,>10,0,0,"<24, 48]",299.44,285.35,281.34,14/04/2014,19,1453.38,BT,2010,1,CNE
201404,C09463,,0,0,"<24, 48]",326.24,0,,03/04/2014,10,8977.89,BT,2013,1,CNE
201404,C09464,<=10,0,0,<=24,341.67,1.56,687.05,11/04/2014,7,4983.16,BT,2013,1,CNE
201404,C09467,<=10,>0,0,>48,176.02,58.47,0,22/04/2014,17,28771.4,BT,2013,1,COEF
201404,C09468,>10,0,0,"<24, 48]",403.19,0,0,03/04/2014,11,7264.26,BT,2011,1,COEF
201404,C09470,>10,>0,0,>48,1011.62,1546.36,0,16/04/2014,20,3107.61,BT,2010,0,CNE
201404,C09471,<=10,0,0,>48,396.65,0,,08/04/2014,10,10615.2,BT,2013,1,CNE
201404,C09472,<=10,>0,0,"<24, 48]",2399.98,0,0,15/04/2014,9,20413,BT,2012,0,CNE
201404,C09473,,0,0,>48,116.11,0,0,10/04/2014,15,8622.28,BT,2012,1,COEF
201404,C09474,<=10,0,0,>48,281.96,0,232.17,23/04/2014,20,7964.85,BT,2013,1,CNE
201404,C09475,<=10,>0,1,>48,391.75,0,1319.79,10/04/2014,9,17747.7,BT,2013,1,CNE
201404,C09476,<=10,>0,0,>48,1256.76,1686.05,0,07/04/2014,16,10468.9,BT,2013,0,CNE
201404,C09477,<=10,0,0,<=24,103.05,0,,08/04/2014,8,1353.61,BT,2013,1,CNE
201404,C09478,>10,0,0,"<24, 48]",446.44,0,446.84,23/04/2014,9,11079.2,BT,2012,1,CNE
201404,C09479,<=10,0,0,"<24, 48]",326.53,0,0,29/04/2014,7,4251.37,BT,2012,1,CNE
201404,C09481,,>0,0,<=24,1328.74,0,,24/04/2014,8,3947.36,BT,2013,0,CNE
201404,C09482,<=10,>0,0,"<24, 48]",93.42,812.17,,14/04/2014,10,23940.3,BT,2013,1,CNE
201404,C09483,,0,0,"<24, 48]",215.65,210.1,210.19,24/04/2014,11,2002.49,BT,2012,1,CNE
201404,C09484,>10,>0,0,>48,373.72,287.62,287.62,15/04/2014,14,6401.03,BT,2011,1,CNE
201404,C09485,,0,0,"<24, 48]",258.13,0,0,08/04/2014,7,5062.8,BT,2013,1,COEF
201404,C09486,<=10,0,0,>48,324.4,0,0,10/04/2014,19,10987.9,BT,2014,1,CNE
201404,C09487,,0,0,"<24, 48]",221.1,221.1,665.96,09/04/2014,8,1385.32,BT,2011,1,CNE
201404,C09488,,0,0,<=24,200.75,0,0,09/04/2014,9,1118.26,BT,2012,1,COEF
201404,C09489,>10,0,0,"<24, 48]",722.35,0,0,03/04/2014,8,14750.2,BT,2012,1,COEF
201404,C09490,<=10,0,0,,110.8,0,0,10/04/2014,11,3249.51,BT,2013,1,CNE
201404,C09491,,0,0,,270.86,0,0,09/04/2014,7,2463.14,BT,2013,1,COEF
201404,C09492,>10,0,0,>48,388.94,0,0,04/04/2014,13,11196.3,BT,2012,1,CNE
201404,C09493,,0,0,>48,347.13,396.23,0,21/04/2014,19,1860.96,BT,2010,1,CNE
201404,C09494,<=10,0,0,>48,1883.08,0,0,30/04/2014,11,27112.1,BT,2013,0,CNE
201404,C09495,<=10,0,0,>48,349.53,349.53,0,16/04/2014,7,7854.68,BT,2012,1,CNE
201404,C09496,>10,0,0,"<24, 48]",180.47,176.09,177.53,28/04/2014,8,1779.6,BT,2012,1,CNE
201404,C09498,<=10,0,0,>48,505.72,535.88,243.48,15/04/2014,10,17239.1,BT,2013,1,CNE
201404,C09499,,0,0,"<24, 48]",289.85,297.04,0,03/04/2014,15,602.27,BT,2010,1,CNE
201404,C09501,<=10,0,0,"<24, 48]",507.13,506.44,503.89,01/04/2014,17,13644.2,BT,2013,1,CNE
201404,C09503,,0,0,"<24, 48]",732.68,0,0,15/04/2014,9,19223.2,BT,2013,1,COEF
201404,C09504,<=10,0,0,>48,1006.68,0,2747.33,24/04/2014,13,24792.8,BT,2013,1,CNE
201404,C09505,<=10,0,0,"<24, 48]",33,33,0,23/04/2014,14,13225.9,BT,2013,1,CNE
201404,C09506,<=10,0,0,<=24,227.42,0,0,04/04/2014,8,2035.66,BT,2012,1,CNE
201404,C09507,>10,0,0,"<24, 48]",66.44,0,0,11/04/2014,9,1677.24,BT,2012,1,CNE
201404,C09508,>10,0,0,"<24, 48]",181.68,0,0,14/04/2014,14,2088.36,BT,2012,1,CNE
201404,C09509,<=10,0,0,<=24,931.26,0,0,16/04/2014,11,2803.84,BT,2013,1,CNE
201404,C09512,,0,0,>48,430.39,0,0,11/04/2014,12,10093.3,BT,2013,1,CNE
201404,C09513,<=10,0,0,"<24, 48]",36.72,0,0,04/04/2014,8,13845.3,BT,2013,1,COEF
201404,C09514,<=10,0,0,"<24, 48]",410.26,0,0,21/04/2014,7,9389.22,BT,2013,1,CNE
201404,C09516,,0,0,>48,470.11,0,0,03/04/2014,18,6685.9,BT,2011,1,CNE
201404,C09517,<=10,0,0,"<24, 48]",162.79,0,0,08/04/2014,9,7305.91,BT,2011,1,COEF
201404,C09518,<=10,>0,0,<=24,395.09,0,0,15/04/2014,19,629.64,BT,2012,0,CNE
201404,C09519,>10,0,0,"<24, 48]",74.66,737.58,737.58,29/04/2014,9,3702.07,BT,2011,1,CNE
201404,C09520,<=10,0,0,"<24, 48]",825.83,0,2493.28,25/04/2014,12,19280.3,BT,2013,1,CNE
201404,C09521,<=10,0,0,"<24, 48]",613.87,615.46,617.94,10/04/2014,7,13288.7,BT,2013,1,COEF
201404,C09522,>10,0,0,>48,822.31,0,0,14/04/2014,7,817.82,BT,2010,1,COEF
201404,C09523,<=10,0,0,"<24, 48]",626.6,629.23,0,21/04/2014,10,16752.5,BT,2013,1,CNE
201404,C09525,<=10,0,0,"<24, 48]",1219.07,0,0,02/04/2014,9,12523,BT,2013,0,CNE
201404,C09526,<=10,0,0,"<24, 48]",810.34,788.27,729.55,07/04/2014,7,24364.8,BT,2013,1,COEF
201404,C09527,<=10,0,0,"<24, 48]",350.95,350.87,1060.66,04/04/2014,8,3843.65,BT,2012,1,CNE
201404,C09528,<=10,0,0,"<24, 48]",287.74,0,0,25/04/2014,11,4381.92,BT,2012,1,CNE
201404,C09530,>10,0,0,,244.65,0,0,22/04/2014,9,2963.76,BT,2012,1,CNE
201404,C09532,<=10,0,0,>48,490.94,0,1478.14,21/04/2014,8,12361.4,BT,2013,1,CNE
201404,C09534,<=10,>0,0,"<24, 48]",906.77,0,0,11/04/2014,9,3338.1,BT,2011,0,CNE
201404,C09535,>10,0,0,"<24, 48]",193.96,194.74,0,03/04/2014,15,2795.25,BT,2012,1,CNE
201404,C09537,,0,0,"<24, 48]",689.54,690.34,690.34,10/04/2014,13,16831.3,BT,2013,1,CNE
201404,C09538,,0,0,"<24, 48]",128.46,0,31.51,10/04/2014,8,11103.2,BT,2013,1,COEF
201404,C09539,<=10,>0,0,"<24, 48]",843.05,0,0,08/04/2014,11,5427.56,BT,2013,0,CNE
201404,C09540,,0,0,>48,131.15,248.89,735.43,14/04/2014,13,21709.7,BT,2013,1,CNE
201404,C09541,,0,0,"<24, 48]",295.4,0,907.12,15/04/2014,12,7853.82,BT,2013,1,CNE
201404,C09542,,0,0,"<24, 48]",240.52,0,0,14/04/2014,12,1776.34,BT,2011,1,CNE
201404,C09543,<=10,0,0,"<24, 48]",137.7,0,0,22/04/2014,8,3845.27,BT,2013,1,COEF
201404,C09544,,0,0,>48,290.54,290.54,873.35,30/04/2014,7,7479.74,BT,2013,1,CNE
201404,C09546,>10,0,0,>48,1205.57,0,0,23/04/2014,16,17387.5,BT,2010,1,CNE
201404,C09547,>10,0,0,"<24, 48]",173.99,43.18,137.76,29/04/2014,7,1900.68,BT,2012,1,CNE
201404,C09548,>10,>0,0,>48,1255.44,1255.44,0,28/04/2014,9,20580.5,BT,2011,1,CNE
201404,C09549,<=10,0,0,>48,581.78,582.64,582.49,04/04/2014,7,15573.1,BT,2013,1,CNE
201404,C09551,<=10,0,0,"<24, 48]",655.48,0,0,25/04/2014,10,13257.8,BT,2012,1,COEF
201404,C09553,,>0,0,"<24, 48]",1359.92,0,2379.17,30/04/2014,7,25254.9,BT,2014,0,CNE
201404,C09554,>10,0,0,"<24, 48]",219.52,0,0,24/04/2014,17,24662.9,BT,2012,1,CNE
201404,C09555,>10,0,0,"<24, 48]",775.8,775.8,768.44,10/04/2014,11,14757.5,BT,2012,1,CNE
201404,C09556,<=10,0,0,"<24, 48]",115.4,0,0,07/04/2014,20,5635.79,BT,2013,1,CNE
201404,C09557,>10,0,0,>48,579.56,0,1161.35,29/04/2014,19,7151.38,BT,2011,1,CNE
201404,C09558,>10,0,0,>48,530.57,0,0,25/04/2014,10,12710.8,BT,2011,1,CNE
201404,C09559,>10,0,0,>48,417.96,418.54,0,03/04/2014,10,6206.05,BT,2011,1,COEF
201404,C09560,,0,0,,339.06,343.6,344.89,16/04/2014,10,7305.4,BT,2013,1,CNE
201404,C09561,<=10,0,0,,50.21,158.58,,29/04/2014,9,2405.25,BT,2013,0,CNE
201404,C09562,<=10,>0,0,>48,807.11,0,0,02/04/2014,15,7694.01,BT,2012,0,CNE
201404,C09563,,>0,1,>48,293.76,281.66,0,10/04/2014,11,10610.8,BT,2011,1,COEF
201404,C09565,<=10,0,0,>48,439.54,436.95,436.66,11/04/2014,9,7756.21,BT,2011,0,CNE
201404,C09566,>10,0,0,"<24, 48]",251,200.59,222.53,25/04/2014,10,5257.23,BT,2011,1,CNE
201404,C09567,<=10,0,0,"<24, 48]",315.18,315.18,315.43,25/04/2014,13,7474.01,BT,2013,1,CNE
201404,C09568,<=10,0,0,"<24, 48]",1109.46,0,0,23/04/2014,16,16426.3,BT,2013,0,CNE
201404,C09570,>10,0,0,"<24, 48]",207.79,238.03,0,02/04/2014,10,2427.42,BT,2010,1,CNE
201404,C09571,,0,0,>48,2633.41,0,0,02/04/2014,9,38694.4,BT,2013,0,CNE
201404,C09572,<=10,0,0,<=24,256.54,0,0,03/04/2014,15,2245.58,BT,2013,1,COEF
201404,C09573,<=10,0,0,<=24,195.65,196.06,0,23/04/2014,14,609.34,BT,2014,1,CNE
201404,C09574,>10,0,0,"<24, 48]",161.63,17.64,0,02/04/2014,10,977.65,BT,2010,1,CNE
201404,C09575,<=10,>0,0,<=24,330.91,0,0,15/04/2014,10,5483.65,BT,2013,1,CNE
201404,C09576,<=10,0,0,"<24, 48]",2094.34,2802.12,0,23/04/2014,18,14514.7,BT,2013,0,CNE
201404,C09578,,0,0,>48,525.6,0,0,07/04/2014,11,2334,BT,2012,1,COEF
201404,C09579,>10,0,0,,535.63,0,0,03/04/2014,8,13524.3,BT,2012,1,COEF
201404,C09580,>10,0,0,"<24, 48]",276.55,0,242.74,03/04/2014,14,4026.34,BT,2012,1,COEF
201404,C09581,,0,0,>48,419.4,0,0,08/04/2014,7,12358.4,BT,2013,1,COEF
201404,C09582,>10,>0,0,>48,87.98,683.03,0,24/04/2014,19,12836.6,BT,2012,1,CNE
201404,C09583,,0,0,<=24,387.98,0,1235.97,02/04/2014,14,4729.13,BT,2013,1,CNE
201404,C09584,,0,0,"<24, 48]",203.26,0,0,21/04/2014,18,8351.71,BT,2013,1,COEF
201404,C09585,<=10,0,0,"<24, 48]",903.51,0,0,01/04/2014,17,7895.46,BT,2013,0,CNE
201404,C09586,<=10,0,0,>48,1063.47,1062.49,0,28/04/2014,8,25438.4,BT,2013,1,CNE
201404,C09587,<=10,0,0,"<24, 48]",564.46,0,0,01/04/2014,14,3569.57,BT,2013,0,CNE
201404,C09589,<=10,0,0,,998.99,0,0,07/04/2014,14,5345.46,BT,2012,0,CNE
201404,C09590,<=10,>0,0,"<24, 48]",582.01,582.01,912.48,25/04/2014,12,8072.86,BT,2013,0,COEF
201404,C09592,>10,0,0,"<24, 48]",553.73,0,0,04/04/2014,11,9094.06,BT,2011,1,COEF
201404,C09593,<=10,0,0,"<24, 48]",222.46,223.08,222.88,03/04/2014,15,4419.2,BT,2013,1,COEF
201404,C09594,,>0,0,"<24, 48]",945.21,0,0,09/04/2014,8,11164.9,BT,2013,0,CNE
201404,C09595,,0,0,,332.27,332.27,,29/04/2014,10,8760.01,BT,2013,1,CNE
201404,C09596,,>0,1,"<24, 48]",458.53,0,0,15/04/2014,15,10862.3,BT,2013,1,COEF
201404,C09598,<=10,0,0,>48,470.41,0,1415.92,30/04/2014,7,13878.9,BT,2014,1,CNE
201404,C09599,<=10,>0,0,"<24, 48]",216.75,0,483.45,30/04/2014,19,4083.04,BT,2013,1,CNE
201404,C09600,<=10,0,0,<=24,510.33,0,0,14/04/2014,10,4284.9,BT,2012,1,COEF
201404,C09603,<=10,0,0,"<24, 48]",1023.19,0,0,14/04/2014,12,24274.2,BT,2013,1,COEF
201404,C09604,,0,0,"<24, 48]",21.91,0,0,03/04/2014,10,6076.62,BT,2013,1,CNE
201404,C09605,<=10,0,0,<=24,208.89,0,0,24/04/2014,10,2446.02,BT,2013,1,CNE
201404,C09606,,0,0,"<24, 48]",324.89,324.87,324.86,14/04/2014,14,9323.54,BT,2013,1,CNE
201404,C09607,<=10,0,0,<=24,208,37.21,0,23/04/2014,11,1638.2,BT,2013,1,CNE
201404,C09608,<=10,0,0,,355.15,0,0,04/04/2014,8,7197,BT,2013,1,COEF
201404,C09609,,0,0,"<24, 48]",349.34,350.56,0,23/04/2014,12,799.01,BT,2011,1,CNE
201404,C09610,>10,0,0,"<24, 48]",253.96,0,,15/04/2014,11,1824.72,BT,2011,1,COEF
201404,C09611,,0,0,"<24, 48]",253.73,0,0,21/04/2014,13,3295.89,BT,2012,1,COEF
201404,C09613,<=10,0,0,"<24, 48]",57.55,0,0,08/04/2014,15,3640.68,BT,2013,1,CNE
201404,C09614,<=10,0,0,>48,1072.68,0,0,03/04/2014,15,9021.69,BT,2012,0,CNE
201404,C09615,<=10,>0,1,<=24,70.2,0.8,,10/04/2014,9,2889.7,BT,2013,1,COEF
201404,C09616,<=10,>0,0,>48,1054.1,353.54,,04/04/2014,10,9798.48,BT,2013,0,CNE
201404,C09617,<=10,>0,0,<=24,121.6,0,0,07/04/2014,8,636.11,BT,2013,0,CNE
201404,C09618,<=10,0,0,<=24,319.85,338.35,352.85,08/04/2014,18,622.33,BT,2013,1,CNE
201404,C09619,>10,0,0,"<24, 48]",294.89,148.36,0,24/04/2014,7,1475.8,BT,2012,0,CNE
201404,C09620,<=10,0,0,<=24,362.26,0,727.57,03/04/2014,11,3482.04,BT,2013,1,CNE
201404,C09622,<=10,>0,0,"<24, 48]",1081.12,0,0,01/04/2014,11,7676.72,BT,2013,0,CNE
201404,C09623,<=10,0,0,<=24,174.35,176.1,0.17,09/04/2014,14,2281.24,BT,2013,1,CNE
201404,C09624,,0,0,,282.51,0,,11/04/2014,7,4338.34,BT,2013,1,CNE
201404,C09625,>10,0,0,"<24, 48]",651.96,651.96,0,29/04/2014,20,4110.34,BT,2012,0,CNE
201404,C09627,<=10,0,0,"<24, 48]",331.46,332.2,332.2,28/04/2014,11,2717.39,BT,2011,1,CNE
201404,C09628,>10,>0,0,"<24, 48]",636.02,0,1495.18,16/04/2014,19,3988.24,BT,2011,0,CNE
201404,C09630,,>0,0,,58.37,0,0,14/04/2014,11,2853.36,BT,2013,1,CNE
201404,C09631,<=10,0,0,>48,273.06,0,0,03/04/2014,14,14939.7,BT,2012,1,CNE
201404,C09633,,0,0,"<24, 48]",158.37,0,,28/04/2014,10,1764.21,BT,2012,1,CNE
201404,C09635,<=10,0,0,"<24, 48]",672.78,332.85,321.67,02/04/2014,7,3897.18,BT,2012,1,CNE
201404,C09637,<=10,0,0,>48,691.76,0,2076.56,04/04/2014,11,19372.5,BT,2013,1,CNE
201404,C09638,<=10,>0,0,>48,1618.44,0,0,24/04/2014,19,13284.2,BT,2012,0,CNE
201404,C09639,<=10,0,0,,63.11,0,0,03/04/2014,15,12225.7,BT,2013,1,COEF
201404,C09640,>10,0,0,"<24, 48]",33.67,0,68.29,25/04/2014,17,1157.5,BT,2011,1,CNE
201404,C09642,,0,0,"<24, 48]",162.41,0,0,08/04/2014,7,1863.77,BT,2012,1,CNE
201404,C09643,<=10,>0,1,>48,1225.33,1905.37,0,08/04/2014,12,17807.7,BT,2013,0,CNE
201404,C09644,<=10,0,0,"<24, 48]",813.58,0,0,03/04/2014,19,4486.67,BT,2012,0,CNE
201404,C09646,,0,0,"<24, 48]",700.88,0,,03/04/2014,19,17335.5,BT,2012,1,COEF
201404,C09647,,>0,0,"<24, 48]",345.93,346.06,0,14/04/2014,9,6461.75,BT,2011,1,CNE
201404,C09648,,>0,0,"<24, 48]",1899.27,0,0,01/04/2014,8,17996.5,BT,2013,0,CNE
201404,C09652,<=10,0,0,"<24, 48]",230.24,0,0,03/04/2014,12,4748.45,BT,2013,1,CNE
201404,C09654,>10,>0,1,"<24, 48]",564.79,0,0,02/04/2014,14,4458.26,BT,2012,1,CNE
201404,C09655,<=10,0,0,<=24,187.83,185.91,0,08/04/2014,10,3101.05,BT,2014,1,COEF
201404,C09656,>10,0,0,"<24, 48]",214.43,222.69,,04/04/2014,8,1542.34,BT,2011,1,CNE
201404,C09657,<=10,0,0,,158.8,158.68,159.66,11/04/2014,9,2325.57,BT,2012,1,CNE
201404,C09658,>10,0,0,>48,611.72,654.75,0,03/04/2014,8,12568.1,BT,2011,1,COEF
201404,C09660,,0,0,,741.47,741.25,740.86,03/04/2014,8,12677.2,BT,2012,1,CNE
201404,C09662,<=10,0,0,"<24, 48]",250.64,0,0,03/04/2014,11,7435.6,BT,2014,1,CNE
201404,C09663,<=10,>0,1,"<24, 48]",667.58,0,,15/04/2014,19,11575.5,BT,2013,0,COEF
201404,C09664,<=10,0,0,"<24, 48]",1146.87,0,1127.97,04/04/2014,8,33138,BT,2013,1,CNE
201404,C09665,>10,>0,0,"<24, 48]",687.67,0,0,11/04/2014,7,2484.89,BT,2011,0,COEF
201404,C09667,>10,0,0,"<24, 48]",102.18,264.48,0,04/04/2014,8,4860.19,BT,2013,1,CNE
201404,C09668,>10,0,0,"<24, 48]",409.4,0,0,03/04/2014,10,9826.4,BT,2013,1,CNE
201404,C09671,>10,0,0,"<24, 48]",283.75,0,856.53,23/04/2014,11,3618.97,BT,2012,1,CNE
201404,C09672,,0,0,<=24,43.35,429.37,430.53,04/04/2014,9,1615.01,BT,2012,1,COEF
201404,C09678,<=10,>0,0,"<24, 48]",317.43,635.61,,03/04/2014,12,4481.4,BT,2012,0,COEF
201404,C09679,,0,0,"<24, 48]",435.1,434.43,,01/04/2014,13,12562.7,BT,2013,1,CNE
201404,C09681,<=10,0,0,"<24, 48]",669.81,0,0,02/04/2014,17,4048.23,BT,2013,0,CNE
201404,C09682,<=10,0,0,"<24, 48]",67.26,0,0,11/04/2014,16,7103.92,BT,2012,1,COEF
201404,C09683,<=10,0,0,,1379.76,1390.47,1408.03,25/04/2014,17,7149.76,BT,2013,0,CNE
201404,C09685,,0,0,"<24, 48]",418.22,0,1946.36,11/04/2014,12,16765.9,BT,2013,1,CNE
201404,C09686,,0,0,"<24, 48]",577.42,868.42,0,02/04/2014,20,5115.87,BT,2013,0,CNE
201404,C09687,<=10,0,0,"<24, 48]",198.35,597.48,0,16/04/2014,7,13174,BT,2012,1,COEF
201404,C09688,<=10,0,0,"<24, 48]",119.62,0,,03/04/2014,15,2682.86,BT,2013,1,COEF
201404,C09689,<=10,0,0,"<24, 48]",39.49,307.17,,09/04/2014,8,4720.5,BT,2012,1,CNE
201404,C09690,<=10,0,0,"<24, 48]",383.8,0,0,14/04/2014,8,8849.92,BT,2013,1,COEF
201404,C09692,<=10,0,0,"<24, 48]",259.33,0,0,14/04/2014,15,4696.73,BT,2013,1,CNE
201404,C09694,>10,0,0,>48,154.3,0,,07/04/2014,14,2741.9,BT,2012,1,CNE
201404,C09696,,0,0,<=24,321.07,321.07,967.27,24/04/2014,7,3992.59,BT,2013,1,CNE
201404,C09697,<=10,0,0,>48,290.45,150.58,,08/04/2014,10,8351.99,BT,2014,1,CNE
201404,C09699,>10,0,0,>48,501.98,566.8,562.98,08/04/2014,14,9066.75,BT,2011,1,CNE
201404,C09700,,>0,0,>48,636.78,0,1916.31,24/04/2014,10,15870,BT,2013,1,COEF
201404,C09701,>10,0,0,"<24, 48]",252.24,0,0,08/04/2014,11,1956.28,BT,2011,1,CNE
201404,C09704,<=10,0,0,<=24,244.73,0,0,11/04/2014,10,2960.5,BT,2013,1,COEF
201404,C09705,<=10,0,0,"<24, 48]",125.13,0,0,03/04/2014,9,16051.4,BT,2013,1,COEF
201404,C09706,,0,0,"<24, 48]",326.51,330.79,325.94,15/04/2014,10,9675.04,BT,2013,1,CNE
201404,C09707,<=10,0,0,<=24,588.67,0,0,03/04/2014,20,3833.68,BT,2013,0,CNE
201404,C09710,<=10,0,0,>48,2356.5,0,0,03/04/2014,17,20220,BT,2013,0,CNE
201404,C09711,,0,0,"<24, 48]",179.42,0,0,10/04/2014,7,19502.8,BT,2013,1,CNE
201404,C09712,<=10,>0,0,"<24, 48]",67.54,69.47,388.81,15/04/2014,10,10522.7,BT,2013,1,CNE
201404,C09713,<=10,>0,0,"<24, 48]",424.08,0,0,01/04/2014,13,5289.36,BT,2013,1,CNE
201404,C09715,<=10,0,0,"<24, 48]",335.17,0,0,14/04/2014,7,4700.1,BT,2012,1,CNE
201404,C09716,<=10,0,0,,298.69,900.99,900.99,23/04/2014,18,5582.3,BT,2013,1,CNE
201404,C09717,<=10,0,0,>48,528.31,526.83,438.24,07/04/2014,8,13095.5,BT,2013,1,COEF
